Bin	1	5	10	20	30	40	50	60	80	100	200	300	400	500
0	16.33	25.33	29.00	36.00	37.33	42.33	45.00	46.33	48.67	50.33	61.00	68.00	72.67	74.00
1	7.67	19.33	21.00	24.67	30.33	33.67	36.33	37.00	39.67	42.00	50.33	58.00	62.00	65.00
2	8.00	15.33	19.00	21.00	25.33	27.67	29.67	31.33	35.00	36.67	43.00	48.00	53.33	56.67
3	10.00	18.00	21.00	24.00	24.67	26.67	27.67	29.00	32.67	35.33	40.67	45.00	49.00	51.00
4	4.33	12.67	15.33	19.00	21.33	23.00	25.00	26.33	26.67	29.00	34.33	38.00	42.33	46.00
5	6.33	19.33	22.33	25.67	26.33	27.00	27.33	27.67	30.00	30.00	34.33	38.33	42.67	45.00
6	6.33	19.33	21.33	22.67	24.33	25.00	27.00	27.33	28.67	29.33	33.33	37.67	39.33	41.67
7	6.33	21.00	26.00	29.00	30.33	31.00	32.00	33.33	34.33	35.33	37.33	38.33	39.00	40.00
8	7.00	21.67	23.67	26.67	28.33	29.00	29.00	29.00	30.33	30.67	34.00	36.00	37.00	40.00
9	7.67	27.67	29.67	32.67	33.67	35.00	35.67	36.00	36.67	38.00	39.33	41.67	42.33	43.00
