Bin	1	5	10	20	30	40	50	60	80	100	200	300	400	500
0	82.35	94.12	94.12	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
1	82.35	88.24	88.24	88.24	88.24	88.24	88.24	88.24	88.24	88.24	88.24	88.24	88.24	88.24
2	76.47	82.35	82.35	82.35	82.35	82.35	82.35	82.35	88.24	88.24	88.24	88.24	88.24	88.24
3	52.94	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59
4	52.94	64.71	64.71	64.71	64.71	64.71	64.71	64.71	64.71	64.71	64.71	64.71	64.71	64.71
5	64.71	82.35	82.35	82.35	82.35	82.35	82.35	82.35	82.35	82.35	82.35	82.35	88.24	88.24
6	52.94	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59
7	52.94	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59	70.59
8	47.06	58.82	58.82	58.82	58.82	58.82	58.82	58.82	58.82	58.82	58.82	58.82	58.82	58.82
9	64.71	76.47	76.47	76.47	76.47	76.47	76.47	76.47	76.47	76.47	76.47	82.35	82.35	82.35
