Bin	1	5	10	20	30	40	50	60	80	100	200	300	400	500
0	0.00	7.69	7.69	7.69	7.69	11.54	11.54	15.38	15.38	19.23	42.31	50.00	53.85	61.54
1	3.85	3.85	7.69	11.54	15.38	19.23	19.23	19.23	19.23	26.92	30.77	34.62	38.46	38.46
2	0.00	0.00	0.00	0.00	0.00	0.00	3.85	3.85	3.85	3.85	11.54	15.38	19.23	26.92
3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	7.69	7.69	15.38	23.08	30.77	38.46
4	0.00	0.00	0.00	3.85	7.69	7.69	7.69	11.54	11.54	11.54	23.08	23.08	26.92	30.77
5	3.85	3.85	3.85	7.69	7.69	7.69	7.69	7.69	7.69	11.54	26.92	30.77	34.62	38.46
6	0.00	0.00	7.69	7.69	7.69	7.69	7.69	11.54	11.54	11.54	19.23	26.92	26.92	26.92
7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	11.54	11.54	19.23
8	3.85	3.85	3.85	3.85	3.85	3.85	3.85	7.69	7.69	11.54	11.54	19.23	26.92	26.92
9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	11.54
