Bin	1	5	10	20	30	40	50	60	80	100	200	300	400	500
0	1.67	7.00	8.33	9.00	9.33	9.67	10.00	11.00	11.00	12.00	14.00	17.33	18.33	18.67
1	3.33	11.67	14.67	15.33	16.00	16.67	17.00	17.00	17.00	18.00	21.00	24.67	25.33	25.67
2	6.33	15.00	16.33	18.67	19.00	19.33	19.33	20.33	20.67	20.67	22.00	24.00	24.33	24.33
3	3.00	11.00	12.33	14.33	15.00	17.00	17.00	17.33	18.33	19.00	20.67	23.33	24.33	24.67
4	5.00	14.33	15.67	18.33	19.00	19.33	20.67	20.67	21.00	22.00	23.33	24.33	25.33	25.33
5	2.67	12.00	15.33	16.00	16.33	18.67	19.00	19.00	19.33	20.33	21.67	24.67	25.67	25.67
6	6.33	15.33	17.33	20.00	21.00	21.33	21.67	22.33	22.67	23.33	24.33	25.33	26.00	26.00
7	4.33	15.67	18.33	20.67	22.33	23.00	24.33	24.67	24.67	25.33	27.00	30.67	30.67	30.67
8	7.33	19.67	21.00	21.33	23.67	24.00	25.00	25.67	27.00	28.67	31.00	33.33	34.33	34.33
9	6.33	21.67	25.33	29.67	31.00	32.33	33.33	33.33	33.33	33.33	34.67	37.00	37.00	37.00
