Bin	1	5	10	20	30	40	50	60	80	100	200	300	400	500
0	12.33	18.67	20.33	27.00	32.33	36.33	38.00	40.67	44.33	47.67	62.33	70.33	74.33	78.00
1	6.67	14.00	16.00	19.67	24.00	26.67	27.33	28.33	30.00	34.33	43.00	50.33	55.00	58.33
2	5.33	12.33	14.67	17.67	21.33	22.33	23.33	25.33	27.67	28.67	34.33	44.00	48.67	52.33
3	5.67	14.33	16.33	19.00	21.00	22.67	22.67	23.00	25.33	26.33	31.33	35.67	38.67	42.33
4	2.67	10.00	11.67	13.67	14.67	16.33	17.67	18.33	21.33	22.67	28.00	35.67	38.00	41.33
5	6.33	15.00	16.33	19.00	21.00	22.67	24.33	24.67	25.00	26.00	31.33	35.00	37.00	38.33
6	6.33	18.33	20.00	22.00	23.33	24.33	25.33	25.67	27.00	27.67	30.33	33.67	38.00	39.00
7	5.67	18.00	19.00	21.33	22.00	23.67	24.67	24.67	25.33	26.00	30.00	32.00	33.67	36.33
8	7.33	17.33	19.67	21.33	22.33	22.33	23.67	23.67	25.67	26.00	30.67	33.33	35.67	37.33
9	7.33	24.00	26.33	29.00	30.00	31.67	31.67	32.67	33.67	34.33	36.00	38.67	41.00	41.67
