Bin	1	5	10	20	30	40	50	60	80	100	200	300	400	500
0	17.74	28.23	28.23	28.23	30.65	30.65	30.65	31.45	31.45	31.45	33.87	34.68	39.52	45.16
1	8.87	20.97	23.39	25.00	25.81	27.42	28.23	29.03	30.65	32.26	35.48	38.71	43.55	47.58
2	11.29	19.35	20.16	26.61	27.42	28.23	29.84	31.45	32.26	33.06	37.10	40.32	45.97	50.81
3	8.87	20.16	20.97	20.97	21.77	23.39	23.39	23.39	24.19	25.81	29.84	32.26	37.90	38.71
4	6.45	14.52	15.32	15.32	16.94	17.74	18.55	18.55	18.55	20.16	21.77	26.61	28.23	31.45
5	5.65	8.87	9.68	9.68	11.29	13.71	13.71	13.71	15.32	17.74	20.97	24.19	26.61	28.23
6	8.06	17.74	17.74	17.74	17.74	18.55	18.55	19.35	20.16	20.16	21.77	22.58	25.00	25.81
7	2.42	12.90	13.71	14.52	15.32	16.13	16.94	17.74	17.74	17.74	20.97	22.58	27.42	32.26
8	3.23	9.68	10.48	10.48	12.10	12.10	12.90	12.90	13.71	13.71	18.55	20.16	22.58	22.58
9	3.23	11.29	12.90	12.90	12.90	13.71	13.71	13.71	13.71	13.71	18.55	21.77	22.58	24.19
