Bin	1	5	10	20	30	40	50	60	80	100	200	300	400	500
0	0.00	0.00	0.00	2.90	5.80	11.59	11.59	15.94	18.84	21.74	36.23	39.13	42.03	44.93
1	1.45	1.45	1.45	2.90	2.90	5.80	5.80	5.80	8.70	10.14	15.94	20.29	24.64	33.33
2	1.45	4.35	4.35	4.35	5.80	5.80	5.80	5.80	5.80	7.25	17.39	24.64	27.54	30.43
3	0.00	0.00	0.00	2.90	4.35	4.35	4.35	4.35	8.70	11.59	17.39	24.64	33.33	37.68
4	0.00	4.35	4.35	4.35	4.35	4.35	5.80	7.25	11.59	11.59	17.39	20.29	27.54	28.99
5	0.00	0.00	0.00	0.00	0.00	0.00	1.45	1.45	5.80	5.80	11.59	17.39	20.29	21.74
6	0.00	1.45	1.45	2.90	2.90	2.90	2.90	4.35	7.25	8.70	14.49	18.84	23.19	27.54
7	0.00	0.00	1.45	1.45	1.45	1.45	2.90	4.35	4.35	5.80	14.49	17.39	18.84	26.09
8	0.00	1.45	1.45	4.35	4.35	4.35	5.80	5.80	5.80	8.70	14.49	18.84	20.29	21.74
9	0.00	0.00	0.00	1.45	2.90	2.90	2.90	4.35	5.80	5.80	14.49	20.29	21.74	27.54
