Bin	1	5	10	20	30	40	50	60	80	100	200	300	400	500
0	0.00	0.00	0.00	0.00	3.85	3.85	3.85	3.85	7.69	7.69	30.77	46.15	50.00	50.00
1	3.85	3.85	3.85	7.69	7.69	7.69	7.69	11.54	15.38	15.38	23.08	26.92	30.77	34.62
2	0.00	0.00	0.00	0.00	0.00	3.85	3.85	3.85	3.85	3.85	19.23	26.92	34.62	34.62
3	0.00	0.00	0.00	0.00	0.00	3.85	7.69	7.69	7.69	7.69	26.92	26.92	34.62	42.31
4	0.00	0.00	0.00	0.00	0.00	3.85	3.85	3.85	3.85	3.85	15.38	23.08	26.92	30.77
5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	3.85	15.38	19.23	26.92	34.62
6	0.00	3.85	3.85	3.85	3.85	3.85	3.85	3.85	3.85	7.69	15.38	23.08	26.92	26.92
7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	3.85	7.69	15.38	15.38	15.38
8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	7.69	19.23	19.23	19.23
9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	11.54	19.23
