Bin	1	5	10	20	30	40	50	60	80	100	200	300	400	500
0	26.32	26.32	31.58	31.58	31.58	31.58	31.58	31.58	31.58	31.58	31.58	31.58	36.84	36.84
1	26.32	26.32	26.32	26.32	26.32	26.32	26.32	26.32	26.32	26.32	26.32	26.32	26.32	26.32
2	21.05	21.05	21.05	21.05	21.05	21.05	21.05	21.05	21.05	21.05	21.05	26.32	26.32	26.32
3	5.26	10.53	10.53	10.53	10.53	10.53	10.53	10.53	10.53	15.79	15.79	15.79	15.79	21.05
4	26.32	31.58	31.58	31.58	31.58	31.58	31.58	31.58	31.58	31.58	31.58	31.58	42.11	42.11
5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	15.79	15.79
6	10.53	10.53	10.53	10.53	10.53	10.53	10.53	10.53	10.53	10.53	10.53	10.53	15.79	15.79
7	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79
8	5.26	5.26	5.26	5.26	10.53	10.53	10.53	10.53	15.79	15.79	15.79	15.79	15.79	15.79
9	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79
