Bin	1	5	10	20	30	40	50	60	80	100	200	300	400	500
0	7.33	11.00	12.33	13.67	14.33	14.33	14.67	15.00	15.67	16.00	17.67	20.00	20.00	20.67
1	6.00	12.33	13.33	13.67	14.67	15.33	15.67	15.67	16.33	16.67	18.00	20.67	21.00	21.00
2	5.33	8.00	9.67	11.00	12.00	13.33	13.33	13.33	13.67	14.00	16.33	18.00	19.00	19.33
3	4.67	6.67	8.33	9.33	10.00	10.67	11.33	11.67	11.67	12.00	13.33	15.67	16.67	16.67
4	5.33	9.00	9.67	10.67	11.00	11.33	11.33	11.33	11.33	11.33	12.33	13.67	14.00	14.00
5	7.33	9.67	10.67	12.00	12.67	12.67	12.67	13.00	13.33	13.67	14.67	17.00	18.33	18.33
6	8.67	11.33	12.00	13.33	14.33	15.67	15.67	16.00	16.33	16.67	17.00	19.33	20.33	20.33
7	8.00	10.33	11.33	12.00	12.33	12.33	12.33	12.67	13.33	14.00	15.00	17.00	17.33	17.33
8	10.00	13.00	14.67	15.67	16.00	17.00	17.00	17.33	17.33	17.33	17.33	18.67	18.67	18.67
9	10.67	15.00	15.00	16.00	17.00	17.67	18.33	18.67	18.67	18.67	19.67	20.33	20.33	20.67
