Bin	1	5	10	20	30	40	50	60	80	100	200	300	400	500
0	0.00	0.00	0.00	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	3.85
1	0.00	0.00	0.00	0.00	1.92	1.92	3.85	3.85	3.85	7.69	11.54	13.46	13.46	17.31
2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.92	1.92	3.85	3.85	3.85	3.85
3	0.00	0.00	0.00	0.00	0.00	1.92	1.92	1.92	3.85	3.85	7.69	9.62	9.62	9.62
4	0.00	0.00	0.00	1.92	1.92	1.92	1.92	1.92	1.92	1.92	3.85	11.54	13.46	15.38
5	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	3.85	5.77	5.77	5.77	5.77
6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.77	5.77
9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
