Bin	1	5	10	20	30	40	50	60	80	100	200	300	400	500
0	15.79	26.32	26.32	31.58	36.84	36.84	36.84	36.84	36.84	36.84	36.84	42.11	52.63	52.63
1	15.79	26.32	26.32	26.32	26.32	26.32	26.32	26.32	26.32	26.32	26.32	26.32	26.32	26.32
2	5.26	21.05	21.05	21.05	21.05	21.05	21.05	21.05	21.05	21.05	26.32	31.58	31.58	31.58
3	5.26	10.53	10.53	10.53	10.53	10.53	10.53	10.53	10.53	10.53	10.53	21.05	26.32	26.32
4	15.79	26.32	31.58	31.58	31.58	31.58	31.58	31.58	31.58	31.58	31.58	31.58	31.58	31.58
5	0.00	0.00	0.00	0.00	0.00	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26
6	5.26	10.53	10.53	10.53	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79
7	5.26	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79
8	0.00	5.26	5.26	5.26	5.26	5.26	10.53	10.53	10.53	10.53	15.79	15.79	15.79	15.79
9	0.00	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	15.79	21.05	21.05
