Bin	1	5	10	20	30	40	50	60	80	100	200	300	400	500
0	3.33	13.67	16.67	21.00	23.00	25.67	27.00	29.00	31.00	32.00	37.67	40.00	43.33	45.00
1	2.33	10.67	14.67	19.00	20.67	21.67	22.67	24.33	26.67	28.67	33.00	37.00	39.67	42.33
2	3.33	15.00	18.33	19.67	22.33	24.33	25.67	26.33	28.33	31.00	34.33	39.67	41.67	43.67
3	2.67	10.67	14.00	18.00	19.33	22.00	23.67	25.00	27.33	28.67	34.33	37.67	39.67	41.67
4	1.67	13.67	18.00	19.00	20.67	22.00	24.00	25.00	26.00	28.67	33.00	36.33	39.67	42.33
5	2.33	10.67	14.33	17.67	19.00	20.33	21.00	21.67	22.00	24.00	29.67	32.67	34.67	36.67
6	3.00	13.67	18.67	22.67	23.67	24.33	25.00	25.67	26.00	27.67	32.00	32.67	33.33	35.67
7	2.00	13.67	16.33	20.33	21.67	22.33	22.67	24.33	26.33	27.33	29.67	31.00	32.67	33.00
8	1.33	13.33	17.33	20.67	22.33	23.00	23.00	24.00	25.00	26.00	27.33	29.00	30.33	30.67
9	3.33	19.00	23.33	26.00	27.33	28.33	28.67	29.00	30.00	32.00	34.33	34.67	34.67	36.00
