Bin	1	5	10	20	30	40	50	60	80	100	200	300	400	500
0	9.33	19.67	23.00	23.33	24.00	25.00	25.67	25.67	26.67	28.00	30.00	33.33	34.67	34.67
1	6.33	21.00	24.67	26.33	26.33	27.00	27.67	27.67	28.67	30.00	32.67	38.00	39.00	39.00
2	7.00	19.00	21.67	22.67	23.33	24.67	25.00	25.33	26.33	26.67	28.67	31.33	32.00	32.00
3	7.00	21.00	24.67	25.00	26.67	27.67	28.33	28.33	29.67	30.33	32.67	36.00	36.00	36.33
4	7.67	19.00	24.00	25.67	28.00	28.67	29.00	29.33	30.00	31.33	34.00	36.67	38.67	38.67
5	8.00	23.00	26.00	29.33	30.33	31.00	32.33	33.67	34.00	35.00	37.33	39.67	41.33	41.33
6	8.00	19.67	24.67	26.33	27.67	28.33	28.33	28.33	29.33	29.67	30.67	34.33	34.67	35.33
7	8.67	21.67	24.33	26.33	27.67	28.67	29.00	29.00	30.33	31.00	34.67	37.33	38.33	38.67
8	11.67	23.33	25.67	27.67	29.00	30.00	31.33	32.00	32.33	33.00	34.33	36.67	37.67	37.67
9	10.67	20.00	21.33	24.00	25.33	27.33	27.67	28.00	29.33	30.67	32.00	36.33	37.00	37.00
