Bin	1	5	10	20	30	40	50	60	80	100	200	300	400	500
0	7.67	17.33	23.33	28.33	31.00	36.00	40.00	42.33	45.67	49.67	59.00	68.67	73.33	77.00
1	4.33	15.33	18.33	23.33	26.33	27.67	29.67	31.00	32.67	35.00	46.00	53.00	57.33	61.33
2	6.00	16.67	21.67	26.00	28.67	31.00	32.00	32.33	35.00	37.00	43.67	50.67	54.33	58.67
3	4.33	12.67	16.00	21.00	22.67	23.67	24.33	24.67	25.67	27.00	33.33	39.33	43.33	47.33
4	3.00	10.67	16.00	18.67	20.67	22.33	23.33	24.00	25.67	27.67	32.33	36.67	38.33	41.00
5	2.00	12.00	17.33	21.33	23.00	24.67	28.67	29.67	31.67	34.00	38.33	41.00	43.00	45.67
6	3.33	13.33	18.00	21.33	24.33	25.67	27.67	28.00	28.67	29.00	32.67	35.67	38.33	39.33
7	2.33	14.00	17.33	21.33	22.33	23.33	24.67	25.00	27.00	27.33	30.00	30.67	33.67	36.67
8	2.00	14.33	18.00	20.67	22.00	22.67	23.00	23.00	24.00	24.33	27.00	28.33	30.33	31.67
9	2.33	16.00	21.33	22.67	24.67	25.67	26.33	27.00	28.67	29.33	33.33	35.00	36.67	37.00
