Bin	1	5	10	20	30	40	50	60	80	100	200	300	400	500
0	15.67	30.67	40.67	49.33	51.00	54.00	56.33	59.00	62.67	65.00	72.33	78.67	82.33	84.00
1	9.00	29.33	34.67	41.67	45.33	48.67	50.33	52.00	55.00	56.67	63.00	68.00	71.33	73.00
2	7.67	26.33	34.33	41.33	47.00	48.33	49.33	50.33	53.67	56.00	67.00	70.33	74.00	76.00
3	8.67	27.67	36.00	42.00	45.00	47.67	48.67	49.33	51.67	53.00	60.00	65.33	67.67	69.00
4	6.00	28.00	33.67	37.67	41.00	43.00	44.33	45.67	47.33	49.00	53.33	58.67	62.67	64.00
5	5.00	25.00	32.67	37.67	40.00	40.67	41.33	42.33	46.33	48.33	52.33	56.33	58.67	61.00
6	4.00	27.00	33.33	39.00	41.67	44.00	46.00	47.33	49.33	52.00	56.67	59.33	61.67	63.33
7	8.67	33.00	41.67	47.33	49.67	51.00	51.67	52.33	54.00	55.67	60.00	63.00	64.00	64.67
8	4.00	32.00	38.33	44.00	45.67	46.67	46.67	46.67	47.33	47.67	52.00	54.67	56.67	59.67
9	4.67	27.33	32.67	37.33	40.33	42.00	44.00	44.67	46.67	47.33	50.67	53.67	56.33	57.67
