Bin	1	5	10	20	30	40	50	60	80	100	200	300	400	500
0	18.00	27.67	31.67	37.67	40.33	42.67	44.67	47.33	50.00	51.67	61.67	66.00	69.00	71.67
1	10.00	21.33	24.33	26.33	31.00	35.33	37.33	39.67	41.67	43.00	52.67	57.33	63.00	65.00
2	7.67	16.33	19.00	23.00	27.33	30.67	32.33	33.67	36.33	37.67	45.00	48.67	52.00	56.00
3	9.00	17.67	18.67	21.67	23.33	26.33	28.67	30.33	35.33	36.33	42.67	47.33	52.00	54.33
4	5.67	17.67	19.67	23.33	25.67	27.00	29.33	29.67	32.00	33.33	39.33	42.00	45.00	46.67
5	5.33	18.33	21.00	24.67	25.67	27.00	27.67	27.67	28.67	29.33	35.00	37.33	42.33	45.00
6	5.67	20.33	22.00	24.33	26.00	26.33	27.33	27.33	28.33	29.67	32.67	36.67	39.67	43.00
7	9.33	22.67	26.00	30.00	30.67	31.33	32.67	34.00	35.00	35.67	38.67	41.00	42.00	45.00
8	6.00	19.00	21.33	24.00	25.00	26.00	26.00	26.67	28.00	29.00	31.00	33.00	34.67	36.67
9	5.33	27.00	28.33	31.67	32.67	34.00	35.00	35.33	36.67	37.33	40.33	41.33	42.67	43.67
